,Title,Author,Duration,Thumbnail
https://www.youtube.com/watch?v=zPyNsuNHl5w,Der Schimmelreiter I Interpretation I musstewissen Deutsch,musstewissen Deutsch,210,https://i.ytimg.com/vi_webp/zPyNsuNHl5w/maxresdefault.webp
https://www.youtube.com/watch?v=zQdDvpEIcJU,1 Woche in VR leben | Selbstexperiment,Tomary,825,https://i.ytimg.com/vi_webp/zQdDvpEIcJU/maxresdefault.webp
https://www.youtube.com/watch?v=zQqEAMtR2y4,Ein Tapir geht baden | Reportage für Kinder | Anna und die wilden Tiere,Wilde Tierwelt,1452,https://i.ytimg.com/vi_webp/zQqEAMtR2y4/maxresdefault.webp
https://www.youtube.com/watch?v=zqrA5SdyjcE,Literaturepochen im Überblick | Deutsch,musstewissen Deutsch,933,https://i.ytimg.com/vi/zqrA5SdyjcE/maxresdefault.jpg
https://www.youtube.com/watch?v=zQweqSDf_BQ,Hydraulische Gerätebetätigung Eigenbau | Teil 1 | Baas Frontlader | DIY | Fendt Farmer 4s,Joe's Werkstatt,804,https://i.ytimg.com/vi/zQweqSDf_BQ/maxresdefault.jpg
https://www.youtube.com/watch?v=ZQYvv1_IUCg,"Eine Frau dazu bringen, alles zu tun was man will - das Bestrafungs System",Sascha Starck,1176,https://i.ytimg.com/vi_webp/ZQYvv1_IUCg/maxresdefault.webp
https://www.youtube.com/watch?v=ZqZ1_koBjUo,Beispiele zum Satz vom Nullprodukt - Gleichungen umstellen / lösen,Mathe - simpleclub,283,https://i.ytimg.com/vi_webp/ZqZ1_koBjUo/maxresdefault.webp
https://www.youtube.com/watch?v=ZQzig2L4ecE,PREFLOP HAND SELECTION | GRND Cashgame Tutorial #4,GRND,1156,https://i.ytimg.com/vi_webp/ZQzig2L4ecE/maxresdefault.webp
https://www.youtube.com/watch?v=zR0V2vXvUpE,DSGVO-Wahnsinn #3: Sind Namen auf Klingelschildern verboten? | Rechtsanwalt Christian Solmecke,WBS LEGAL,422,https://i.ytimg.com/vi_webp/zR0V2vXvUpE/maxresdefault.webp
https://www.youtube.com/watch?v=zR4NQ6LSdfk,"3 IKEA Hacks fürs Wohnzimmer MakeOver - Boho Lampe, Teppich, Pflanzenstand",Linda Seel,645,https://i.ytimg.com/vi_webp/zR4NQ6LSdfk/maxresdefault.webp
https://www.youtube.com/watch?v=zrf3088eqQE,"Wie erkennt man das Thema eines Gedichtes? (Beispiel: Eichendorff, ""Sehnsucht"")",Schnell durchblicken,693,https://i.ytimg.com/vi/zrf3088eqQE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZvpdxWzOHYnYVuWHvcdbqMthAZg
https://www.youtube.com/watch?v=ZrtrOQPez3w,Diese 16 Rätsel konnte ich nicht ohne Hilfe lösen,SONNENSEITE,702,https://i.ytimg.com/vi/ZrtrOQPez3w/maxresdefault.jpg
https://www.youtube.com/watch?v=zRWwa7XZJLo,Negative Zahlen | Einführung mit Zahlenstrahl | Mathematik | Lehrerschmidt,Lehrerschmidt,188,https://i.ytimg.com/vi_webp/zRWwa7XZJLo/maxresdefault.webp
https://www.youtube.com/watch?v=zsbC3YOeAd4,"Gelassenheit lernen - 5 entscheidende Tipps, um ruhiger und souveräner zu werden.",Führung auf den Punkt gebracht mit Bernd Geropp,529,https://i.ytimg.com/vi_webp/zsbC3YOeAd4/maxresdefault.webp
https://www.youtube.com/watch?v=zSnhYE3UqWc,Warum Mercedes in der Formel 1 (fast) immer gewinnt. Prof. Indra über den AMG-Petronas Wundermotor,Alte Schule - die goldene Ära des Automobils,3520,https://i.ytimg.com/vi/zSnhYE3UqWc/maxresdefault.jpg
https://www.youtube.com/watch?v=zSph5PHrGLU,Tinder Chat Beispiel: Mach nicht DIESEN gravierenden Fehler (+ Analyse) | Andreas Lorenz,Andreas Lorenz,738,https://i.ytimg.com/vi_webp/zSph5PHrGLU/maxresdefault.webp
https://www.youtube.com/watch?v=ZSqnPMydniM,Achtung! Tue NIEMALS diese Dinge bei Narzissten | Expertenrat,Hilfe für Opfer von Narzissten,1819,https://i.ytimg.com/vi/ZSqnPMydniM/maxresdefault.jpg?v=60f68cdf
https://www.youtube.com/watch?v=ZSZT1BlQlZM,Jeden Tag um 4:00 Uhr aufstehen & das passiert,Willion,601,https://i.ytimg.com/vi/ZSZT1BlQlZM/maxresdefault.jpg
https://www.youtube.com/watch?v=zt75HgzSaAw,Zermürbend! Sex mit Narzissten | Narzissmus,Hilfe für Opfer von Narzissten,1827,https://i.ytimg.com/vi/zt75HgzSaAw/maxresdefault.jpg?v=60488d3c
https://www.youtube.com/watch?v=ZTpof-lcBDo,Audio: Goethe: Die Spuren der Geschichte in der Natur,VolkswagenStiftung,4385,https://i.ytimg.com/vi_webp/ZTpof-lcBDo/maxresdefault.webp
https://www.youtube.com/watch?v=zUakdBidwwg,So leben Kinder in Panama & China | Galileo | ProSieben,Galileo,861,https://i.ytimg.com/vi_webp/zUakdBidwwg/maxresdefault.webp
https://www.youtube.com/watch?v=ZujNaBqMdNw,Störfall an der Donau | Reportage für Kinder | Anna und die wilden Tiere,Wilde Tierwelt,1449,https://i.ytimg.com/vi_webp/ZujNaBqMdNw/maxresdefault.webp
https://www.youtube.com/watch?v=zUskzSTRl9A,In 4 SCHRITTEN: Frauen ansprechen - so einfach sprichst du Frauen richtig an!,Flirt-Forschung,804,https://i.ytimg.com/vi_webp/zUskzSTRl9A/maxresdefault.webp
https://www.youtube.com/watch?v=ZV79Pp0eGYU,Wie gehe ich mit schwierigen Zeiten um,Sadhguru Deutsch,697,https://i.ytimg.com/vi/ZV79Pp0eGYU/maxresdefault.jpg
https://www.youtube.com/watch?v=ZWA8CqmqQYM,Die letzten Höhlenbewohner Chinas | Galileo | ProSieben,Galileo,508,https://i.ytimg.com/vi_webp/ZWA8CqmqQYM/maxresdefault.webp
https://www.youtube.com/watch?v=ZWp2xPlOJ18,Der König der Taschendiebe - TV total,TV total Classics,479,https://i.ytimg.com/vi/ZWp2xPlOJ18/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQ7Tr5wmo3Bl1nKshMHM-UkRkZzQ
https://www.youtube.com/watch?v=zx-_m2AVmBs,Als das Christkind verschwand (2013),Björn Steffens,562,https://i.ytimg.com/vi_webp/zx-_m2AVmBs/maxresdefault.webp
https://www.youtube.com/watch?v=zx1hffFXYy0,MEIN PERSÖNLICHER CRAZY NEON ADVENTSKRANZ + GEWINNSPIEL,Flowers By Schouten,985,https://i.ytimg.com/vi/zx1hffFXYy0/maxresdefault.jpg
https://www.youtube.com/watch?v=zXCQEOEinm0,In 5 Schritten zur SOCIAL MEDIA STRATEGIE • [ein Social Media Manager erklärt!],Isabelle Moegelin,704,https://i.ytimg.com/vi/zXCQEOEinm0/maxresdefault.jpg
https://www.youtube.com/watch?v=zY5WC9kMS0g,Unglaubliche Präzision - Wir untersuchen einen einzelnen TSMC 7nm Transistor. Kleindiek Teil 1/2,der8auer,870,https://i.ytimg.com/vi/zY5WC9kMS0g/maxresdefault.jpg
https://www.youtube.com/watch?v=ZYh41HFkbjo,Hacker werden - wie lernt man hacken?,The Morpheus Tutorials,1029,https://i.ytimg.com/vi/ZYh41HFkbjo/maxresdefault.jpg
https://www.youtube.com/watch?v=zyRxRTSsRfc,Der Römer-Check | Reportage für Kinder | Checker Tobi auf den Spuren der alten Römer,CHECKER WELT,1471,https://i.ytimg.com/vi_webp/zyRxRTSsRfc/maxresdefault.webp
https://www.youtube.com/watch?v=zYsTIqkxf80,Rhetorik: Die ersten 10 Sekunden... Die Rhetoriktrainer - Tips vom Feinsten,AdmiralWehrlin,1488,https://i.ytimg.com/vi/zYsTIqkxf80/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbGFV9gw7wRidiDLIlTbXNIUZ4rw
https://www.youtube.com/watch?v=zyuqZKc98sg,Netzplan vs. Gantt: Was brauchst du wirklich?,Projekte leicht gemacht,689,https://i.ytimg.com/vi/zyuqZKc98sg/maxresdefault.jpg
https://www.youtube.com/watch?v=zYVY0nmGnbE,"Binomische Formel anschaulich zum Verstehen, viel einfacher als Lernen;) | Mathe by Daniel Jung",Mathe by Daniel Jung,247,https://i.ytimg.com/vi_webp/zYVY0nmGnbE/maxresdefault.webp
https://www.youtube.com/watch?v=ZywdPuXR0S0,Mitternachtsformel (a-b-c-Formel) (Mathe-Song),DorFuchs,162,https://i.ytimg.com/vi_webp/ZywdPuXR0S0/maxresdefault.webp
https://www.youtube.com/watch?v=zy_OqHDjTzw,KÜNDIGUNGSSCHUTZ ✅ einfach erklärt ⭐ GripsCoachTV,Gripscoach,1048,https://i.ytimg.com/vi_webp/zy_OqHDjTzw/maxresdefault.webp
https://www.youtube.com/watch?v=ZzoNLRlW97U,Richtig zitieren einfach erklärt! | Direkt und indirekt | Plagiate | Achtung!,How to Deutsch,328,https://i.ytimg.com/vi_webp/ZzoNLRlW97U/maxresdefault.webp
https://www.youtube.com/watch?v=Z_OiAXHoYH0,🔴Karl Lauterbach im Corona-Kreuzverhör über falsche Prognosen und Panikmache | BILD Live,BILD,4594,https://i.ytimg.com/vi/Z_OiAXHoYH0/maxresdefault.jpg?v=60b8c983
https://www.youtube.com/watch?v=z_t3LRoV_rY,Let's Learn Latin: Grundlagen Übersetzungstechnik und KNG,Magister Electronicus,393,https://i.ytimg.com/vi_webp/z_t3LRoV_rY/maxresdefault.webp
https://www.youtube.com/watch?v=z_ulHG6bv_k,"ADDITIONSVERFAHREN mit 3 Variablen – Gleichungssysteme lösen mit 3 Unbekannten, Gleichungen",MathemaTrick,573,https://i.ytimg.com/vi/z_ulHG6bv_k/maxresdefault.jpg
https://www.youtube.com/watch?v=Z_whWInjCGI,"5 Dinge, auf die man in Südkorea nicht verzichten kann | Galileo | ProSieben",Galileo,659,https://i.ytimg.com/vi_webp/Z_whWInjCGI/maxresdefault.webp
https://www.youtube.com/watch?v=Z_Ykw6e6nT4,CNC Fräse einfach selber bauen Fräsbereich 50 x 50 x 15cm kann jeder Nachbauen Teil 1/4 | IngosTipps,Ingos Tipps,1846,https://i.ytimg.com/vi_webp/Z_Ykw6e6nT4/maxresdefault.webp
https://www.youtube.com/watch?v=_-HK9p1UyfU,"Joseph von Eichendorff „Sehnsucht"" III",Lyrik für Puristen,94,https://i.ytimg.com/vi_webp/_-HK9p1UyfU/maxresdefault.webp
https://www.youtube.com/watch?v=_-I1XQRnfdI,Die Untertests im TMS erklärt - TMS Vorbereitung,studymed,677,https://i.ytimg.com/vi_webp/_-I1XQRnfdI/maxresdefault.webp
https://www.youtube.com/watch?v=_0f5XYLBxHA,Ruhige Hand - Maximiliano ist deutscher Meister im Dice Stacking - TV total,TV total Classics,581,https://i.ytimg.com/vi/_0f5XYLBxHA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBozptmY97gnNX7QNni-4_QAWv3Dw
https://www.youtube.com/watch?v=_1N-_KN9-v4,Was war der SCHLIMMSTE Moment im Medizinstudium? | Medis berichten!,Küchenmedizin,493,https://i.ytimg.com/vi/_1N-_KN9-v4/maxresdefault.jpg
https://www.youtube.com/watch?v=_1UjFlp33Rc,Weihnachtslieder - Der beste Mix || Kinderlieder,Kinderlieder zum Mitsingen und Bewegen,2791,https://i.ytimg.com/vi_webp/_1UjFlp33Rc/maxresdefault.webp
https://www.youtube.com/watch?v=_20QfLn26bs,"Vergisst er/sie mich, wenn ich eine Kontaktsperre mache und Ex ignoriere?",DateDoktor Emanuel Albert Beziehungscoach,2170,https://i.ytimg.com/vi/_20QfLn26bs/maxresdefault.jpg?v=5f856efb
https://www.youtube.com/watch?v=_2HOcuH5rKc,Die 5G-Überwachungsstandards,media.ccc.de,2396,https://i.ytimg.com/vi_webp/_2HOcuH5rKc/maxresdefault.webp
https://www.youtube.com/watch?v=_3OVsjvJvf8,Dezimalwerte mit HMI verarbeiten,BS1 Kempten,255,https://i.ytimg.com/vi_webp/_3OVsjvJvf8/maxresdefault.webp
https://www.youtube.com/watch?v=_4oPV-vviUk,Dramenanalyse Aufbau,Studyflix,292,https://i.ytimg.com/vi/_4oPV-vviUk/maxresdefault.jpg
https://www.youtube.com/watch?v=_4VJtXc_WQM,Herleitung der pq-Formel | pq-Formel herleiten (klingt lustig - ist auch lustig),Mathe mit Rick,309,https://i.ytimg.com/vi_webp/_4VJtXc_WQM/maxresdefault.webp
https://www.youtube.com/watch?v=_6HTxYYokSs,Warum mich die anderen Youtuber nicht mögen,Sashka,690,https://i.ytimg.com/vi/_6HTxYYokSs/maxresdefault.jpg
https://www.youtube.com/watch?v=_7Uhd9EIkoo,"typische Fehler, die man vermeiden kann | Einfach Englisch",Einfach Englisch,332,https://i.ytimg.com/vi_webp/_7Uhd9EIkoo/maxresdefault.webp
https://www.youtube.com/watch?v=_7y_R8Kx4V8,Der Schleim-Check | Reportage für Kinder | Chcker Julian,CHECKER WELT,1461,https://i.ytimg.com/vi_webp/_7y_R8Kx4V8/maxresdefault.webp
https://www.youtube.com/watch?v=_8cLuhUIpIc,Die Regeln von No Limit Texas Hold'em Poker (mit Beispiel),Poker Essays,478,https://i.ytimg.com/vi_webp/_8cLuhUIpIc/maxresdefault.webp
https://www.youtube.com/watch?v=_A8Yq9t-u0k,Wie Huawei zerstört wird,Simplicissimus,673,https://i.ytimg.com/vi/_A8Yq9t-u0k/maxresdefault.jpg
https://www.youtube.com/watch?v=_beblOCgkkg,BitBastelei #411 - DIY USB Power Logger mit WiFi,BitBastelei,2513,https://i.ytimg.com/vi_webp/_beblOCgkkg/maxresdefault.webp
https://www.youtube.com/watch?v=_bHhRTpjvbk,Poker Profi: Das tägliche Spiel um Geld | Was macht Geld mit uns? Folge 1,Die Frage,997,https://i.ytimg.com/vi/_bHhRTpjvbk/maxresdefault.jpg
https://www.youtube.com/watch?v=_bmPaWl8INk,Das Glück als Lebenskunst 2/2,flink2009,834,https://i.ytimg.com/vi/_bmPaWl8INk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFGTsdWqXPVx2zwWneB4_5okHrTg
https://www.youtube.com/watch?v=_buPf9uwI-I,Windows 10 Tutorial | Anfänger Basics 2 | Deutsch (German),Der Johnny,1030,https://i.ytimg.com/vi_webp/_buPf9uwI-I/maxresdefault.webp
https://www.youtube.com/watch?v=_CaGUZNEobk,TypeScript lernen: Eine Einführung in 80 Minuten // deutsch,the native web GmbH,4834,https://i.ytimg.com/vi_webp/_CaGUZNEobk/maxresdefault.webp?v=61a3fa56
https://www.youtube.com/watch?v=_cRsC6pk_oc,Timer & PWM [06 | AVR - Mikrocontroller C] by Fusel,Lötwig Fusel,5611,https://i.ytimg.com/vi/_cRsC6pk_oc/maxresdefault.jpg
https://www.youtube.com/watch?v=_DK_q67IvKg,TempSecure by LÜDECKE® - Schnellverschlusskupplung,Lüdecke GmbH,108,https://i.ytimg.com/vi_webp/_DK_q67IvKg/maxresdefault.webp
https://www.youtube.com/watch?v=_drMyaSSzeo,Wie sich Unternehmen gegen Lieferausfälle wappnen | Plusminus SWR,SWR Marktcheck,514,https://i.ytimg.com/vi_webp/_drMyaSSzeo/maxresdefault.webp
https://www.youtube.com/watch?v=_DU6kDmu7uw,Lineare GLEICHUNGEN mit KLAMMERN lösen – viele Beispiele,MathemaTrick,1003,https://i.ytimg.com/vi/_DU6kDmu7uw/maxresdefault.jpg
https://www.youtube.com/watch?v=_ete8Md9b_0,in 18 Monaten zum Immobilienmillionär mit 10.000 € Startkapital,Enes Witwit,2069,https://i.ytimg.com/vi/_ete8Md9b_0/maxresdefault.jpg?v=5fec5259
https://www.youtube.com/watch?v=_FJvStosmys,Dieses Wissen verändert alles❗Automatisch attraktiver auf Frauen wirken❗ (KEIN CLICKBAIT!),Flirt-Forschung,1008,https://i.ytimg.com/vi_webp/_FJvStosmys/maxresdefault.webp
https://www.youtube.com/watch?v=_fklEkniZ-E,"Wie es dir komplett egal wird, was andere denken",Peter Beer,1009,https://i.ytimg.com/vi_webp/_fklEkniZ-E/maxresdefault.webp
https://www.youtube.com/watch?v=_fnfk5RBSm4,Lateinische Sätze übersetzen: so geht's! - Latein | Duden Learnattack,Duden Learnattack,292,https://i.ytimg.com/vi_webp/_fnfk5RBSm4/maxresdefault.webp
https://www.youtube.com/watch?v=_fPdSEnLxvg,Daniel Kahneman im Gespräch über die Manipulation des Denkens | Sternstunde Philosophie | SRF Kultur,SRF Kultur Sternstunden,3344,https://i.ytimg.com/vi_webp/_fPdSEnLxvg/maxresdefault.webp
https://www.youtube.com/watch?v=_G1jJBoAhOI,Was ist Potenz?,Reformpädagogik Montessori,498,https://i.ytimg.com/vi_webp/_G1jJBoAhOI/maxresdefault.webp
https://www.youtube.com/watch?v=_G7JsP8-HG0,Die besten Themen um auf Instagram Geld zu verdienen - profitable Nischen,Reichweiten Erfolg,764,https://i.ytimg.com/vi/_G7JsP8-HG0/maxresdefault.jpg
https://www.youtube.com/watch?v=_gcXP-X9l1c,DIE HAARE MÜSSEN AB!,Paluten,291,https://i.ytimg.com/vi_webp/_gcXP-X9l1c/maxresdefault.webp
https://www.youtube.com/watch?v=_GEaSW_jx-0,SCHLAFZIMMER MAKEOVER im Boho-Look - Gewinne einen ATINO von Bosch,Linda Seel,1129,https://i.ytimg.com/vi_webp/_GEaSW_jx-0/maxresdefault.webp
https://www.youtube.com/watch?v=_gnKJmM5RTI,#41-2 Reparatur: Labor-Schaltnetzteil Teil 2,ElektronikLabor,1968,https://i.ytimg.com/vi_webp/_gnKJmM5RTI/maxresdefault.webp
https://www.youtube.com/watch?v=_hcvUfc2Lww,Brauchen wir die Öffentlich-Rechtlichen noch?,Dinge Erklärt – Kurzgesagt,487,https://i.ytimg.com/vi_webp/_hcvUfc2Lww/maxresdefault.webp
https://www.youtube.com/watch?v=_hJMDrHVM24,Jack Russell Terrier | Information für Kinder | Anna und die Haustiere,Wilde Tierwelt,856,https://i.ytimg.com/vi_webp/_hJMDrHVM24/maxresdefault.webp
https://www.youtube.com/watch?v=_hjO4AojmCo,Kreuzfahrt auf Probe - Urlaub im Luxusliner | Focus TV Reportage,FOCUS TV Reportage,2999,https://i.ytimg.com/vi_webp/_hjO4AojmCo/maxresdefault.webp
https://www.youtube.com/watch?v=_IFLPAmg7bk,Eigene APP in 1 Woche & Geld verdienen (1/2) | Selbstexperiment,Tomary,817,https://i.ytimg.com/vi_webp/_IFLPAmg7bk/maxresdefault.webp
https://www.youtube.com/watch?v=_IXqlnd4WeE,Kann man Bitcoin HACKEN? Spoiler: JA,The Morpheus,1163,https://i.ytimg.com/vi/_IXqlnd4WeE/maxresdefault.jpg
https://www.youtube.com/watch?v=_jJ8tQDGYIY,Filz Tasche ohne Schnittmuster. Für Anfänger. Muttertagsgeschenk. Filz beplotten,Franzi`s Kreativ Werkstatt,1636,https://i.ytimg.com/vi/_jJ8tQDGYIY/maxresdefault.jpg
https://www.youtube.com/watch?v=_JJmBcP0fiI,Was verdient ein Lehrer? - ehrliche Zahlen! | Lehrerschmidt - einfach erklärt!,Lehrerschmidt,701,https://i.ytimg.com/vi_webp/_JJmBcP0fiI/maxresdefault.webp
https://www.youtube.com/watch?v=_jrlQA71D74,"Das passiert, wenn du jeden Tag 2h früher aufstehst!",Logical Lemon,472,https://i.ytimg.com/vi_webp/_jrlQA71D74/maxresdefault.webp
https://www.youtube.com/watch?v=_JSOqSETQZ8,"Wurzelgleichungen mit ineinander geschachtelten Wurzeln, Beispiel vorgerechnet",Koonys Schule,749,https://i.ytimg.com/vi_webp/_JSOqSETQZ8/maxresdefault.webp
https://www.youtube.com/watch?v=_K4VLopVX-U,Projektstrukturplan erstellen: Alles was du wissen musst,Projekte leicht gemacht,664,https://i.ytimg.com/vi/_K4VLopVX-U/maxresdefault.jpg
https://www.youtube.com/watch?v=_KD9REX0zMo,Nervosität vor dem Auftritt - der beste Tipp überhaupt,Doro Plutte,219,https://i.ytimg.com/vi_webp/_KD9REX0zMo/maxresdefault.webp
https://www.youtube.com/watch?v=_Kj58yQ67KI,Mikrochip-Herstellung - Wie entsteht ein Chip? | Infineon,Infineon Technologies AG,825,https://i.ytimg.com/vi_webp/_Kj58yQ67KI/maxresdefault.webp
https://www.youtube.com/watch?v=_KjTZYvzjr0,"Emotionale Abhängigkeit in deiner Beziehung - Gründe, Fallen, Lösungen + Test: Bist du abhängig?",DateDoktor Emanuel Albert Beziehungscoach,3400,https://i.ytimg.com/vi/_KjTZYvzjr0/maxresdefault.jpg?v=5f16a723
https://www.youtube.com/watch?v=_l3rf1AV-Nk,Das alte Haus und andere Hauskurzgeschichten: langes Hörbuch zum Einschlafen (Märchen & Novellen),"Lie liest vor | Hörbücher, Hörspiele & Märchen",11049,https://i.ytimg.com/vi/_l3rf1AV-Nk/maxresdefault.jpg
https://www.youtube.com/watch?v=_lr7sF0Pbu8,Der Kaufmann von Venedig to go (Shakespeare in 10 Minuten),Sommers Weltliteratur to go,598,https://i.ytimg.com/vi_webp/_lr7sF0Pbu8/maxresdefault.webp
https://www.youtube.com/watch?v=_lU_YkFflnU,Funktionsdiagramm/ Weg-Schritt-Diagramm - schnell & einfach erklärt,Schnell&Einfach,385,https://i.ytimg.com/vi_webp/_lU_YkFflnU/maxresdefault.webp
https://www.youtube.com/watch?v=_m5enJeq6j4,Wie die Rothschilds (angeblich) die Welt regieren,MrWissen2go,771,https://i.ytimg.com/vi_webp/_m5enJeq6j4/maxresdefault.webp
https://www.youtube.com/watch?v=_mclN4lMowo,Wie du schwierige Menschen entwaffnest (Umgang mit negativen Menschen),Martin Wehrle: Coaching- und Karrieretipps,583,https://i.ytimg.com/vi_webp/_mclN4lMowo/maxresdefault.webp
https://www.youtube.com/watch?v=_mIhRHvcutg,IHK-WiSo-Prüfung 2022  -  Wichtige Tipps und Infos,Herr Gerold,933,https://i.ytimg.com/vi_webp/_mIhRHvcutg/maxresdefault.webp
https://www.youtube.com/watch?v=_mXuWKFuZVQ,SPS programmieren lernen - Online Grundkurs (Kapitel 1.2) Welche Hardware gibt es?,sps4you,1460,https://i.ytimg.com/vi_webp/_mXuWKFuZVQ/maxresdefault.webp
https://www.youtube.com/watch?v=_N6K4XCw8Ik,Goldgrube Mülltrennung - Profis der Recycling-Branche | HD Doku,WELT Nachrichtensender,2891,https://i.ytimg.com/vi_webp/_N6K4XCw8Ik/maxresdefault.webp?v=5dd2693f
https://www.youtube.com/watch?v=_NH4jtHQ4qQ,Die dunkle Wahrheit über Volkswagen,Simplicissimus,906,https://i.ytimg.com/vi/_NH4jtHQ4qQ/maxresdefault.jpg
https://www.youtube.com/watch?v=_ocBTF9cXIY,Dein NACKEN 📛 DAS wissen nur 3 % aller Menschen!,Liebscher & Bracht | Die Schmerzspezialisten,1064,https://i.ytimg.com/vi_webp/_ocBTF9cXIY/maxresdefault.webp
https://www.youtube.com/watch?v=_ojBTpmCVJ0,"Spannung, Strom und Widerstand mit dem Multimeter messen - Tutorial | Gleichstromtechnik #6",Elektrotechnik einfach erklärt,342,https://i.ytimg.com/vi_webp/_ojBTpmCVJ0/maxresdefault.webp
https://www.youtube.com/watch?v=_PAnqPObzAs,Crowd-Farming: 80 Kilo Orangen für 60€ | Galileo | ProSieben,Galileo,423,https://i.ytimg.com/vi_webp/_PAnqPObzAs/maxresdefault.webp
https://www.youtube.com/watch?v=_plTgyJZJ4E,Schaffst du es diese Kinderserien zu erraten? (Kinderserien Quiz) (Teil 2),Generation Sonnenschein,636,https://i.ytimg.com/vi_webp/_plTgyJZJ4E/maxresdefault.webp
https://www.youtube.com/watch?v=_Psp0L-zW4g,Zahlen bis 100 im Französischen: das musst du wissen! - Französisch | Duden Learnattack,Duden Learnattack,315,https://i.ytimg.com/vi_webp/_Psp0L-zW4g/maxresdefault.webp
https://www.youtube.com/watch?v=_P_kXW-rx0A,Das Lehrerzimmer - 10 Geheimnisse & Wahrheiten | Lehrerschmidt,Lehrerschmidt,828,https://i.ytimg.com/vi/_P_kXW-rx0A/maxresdefault.jpg
https://www.youtube.com/watch?v=_q5e6lAjnmU,DeFi: Finanzielle Revolution oder nur Hype? Crypto Staking & Lending erklärt!,Finanzfluss,1310,https://i.ytimg.com/vi_webp/_q5e6lAjnmU/maxresdefault.webp
https://www.youtube.com/watch?v=_QJWE9nEEMw,Der Selbstverteidigungs-Check | Reportage für Kinder | Checker Julian,CHECKER WELT,1441,https://i.ytimg.com/vi_webp/_QJWE9nEEMw/maxresdefault.webp
https://www.youtube.com/watch?v=_rlHoDqgiWk,Die Masche hinter Oceans Apart,Sashka,818,https://i.ytimg.com/vi_webp/_rlHoDqgiWk/maxresdefault.webp
https://www.youtube.com/watch?v=_S6vjI729QM,Wichtel aus Naturmaterialien - Aussen Deko Idee Winter - Weihnachtswichtel  selber machen -Deko Idee,Der Blumenmann - DIY Deko Ideen,871,https://i.ytimg.com/vi_webp/_S6vjI729QM/maxresdefault.webp?v=5f891641
https://www.youtube.com/watch?v=_TNwHeRU3NY,Droste-Hülshoff: Die Judenbuche (Reclam Hörbuch),Reclam Hörbücher,7628,https://i.ytimg.com/vi_webp/_TNwHeRU3NY/maxresdefault.webp
https://www.youtube.com/watch?v=_Twivy4KA-Y,TMS Medizinertest - Meine VORBEREITUNG | Kurse & Bücher REVIEW,Sophie Katharina Pauline,503,https://i.ytimg.com/vi_webp/_Twivy4KA-Y/maxresdefault.webp
https://www.youtube.com/watch?v=_u1QTuJrgzc,Das ist die SCHÖNSTE Familie der USA! | Galileo | ProSieben,Galileo,870,https://i.ytimg.com/vi_webp/_u1QTuJrgzc/maxresdefault.webp
https://www.youtube.com/watch?v=_vLV9QtGxk4,🌊 So funktioniert ein Oszi ⚡ Keine Angst vor dem Messgerät! Oszi #001,eHaJo,1673,https://i.ytimg.com/vi/_vLV9QtGxk4/maxresdefault.jpg
https://www.youtube.com/watch?v=_W2r3LANShQ,MontanHydraulik Reparatur,Chris Hein,825,https://i.ytimg.com/vi/_W2r3LANShQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_65oIKsq_j0qbrg3cbLc8rZFHYQ
https://www.youtube.com/watch?v=_w5pcR_UdQI,"Warum Du nie mit dem zufrieden bist, was Du hast",Willion,603,https://i.ytimg.com/vi/_w5pcR_UdQI/maxresdefault.jpg?v=5edfbaa4
https://www.youtube.com/watch?v=_Wq8IqQl9fg,😈 SO bestrafst du deinen Ex Narzissten ❗️ (bewährter Racheplan)‼️,Narzissmus Fakten | Astera Elite Coaching,2099,https://i.ytimg.com/vi_webp/_Wq8IqQl9fg/maxresdefault.webp
https://www.youtube.com/watch?v=_WQjzrN9cLk,Quadratische Funktionen / Parabeln verschieben,Mathe - simpleclub,290,https://i.ytimg.com/vi_webp/_WQjzrN9cLk/maxresdefault.webp
https://www.youtube.com/watch?v=_xJsNzybEFk,ITH Lichtbeutel Variation1,Mare Stickdesigns Art,563,https://i.ytimg.com/vi_webp/_xJsNzybEFk/maxresdefault.webp
https://www.youtube.com/watch?v=_XTC00203xM,RFID Funketiketten,Computer:Club2,543,https://i.ytimg.com/vi/_XTC00203xM/maxresdefault.jpg
https://www.youtube.com/watch?v=_XWwJ24mL9g,Schiffsmotoren: Meeresgiganten im Zweitakt - Dokumentation von NZZ Format (2006),NZZ Format,1797,https://i.ytimg.com/vi_webp/_XWwJ24mL9g/maxresdefault.webp
